vendor_id,recipient_uei,recipient_duns,recipient_name,recipient_name_raw,recipient_doing_business_as_name,cage_code,recipient_parent_uei,recipient_parent_duns,recipient_parent_name,recipient_country_code,recipient_address_line_1,recipient_address_line_2,recipient_city_name,recipient_county_name,recipient_state_code,recipient_zip_4_code,contracting_officers_determination_of_business_size_code,contracting_officers_determination_of_business_size,source_transaction_count,recipient_name_variant_count,address_variant_count
UEI:MD5ZY4VEJ3Q4,MD5ZY4VEJ3Q4,,EXCELLENCE PROFESSIONAL CLEANING INC,EXCELLENCE PROFESSIONAL CLEANING INC,,813R4,MD5ZY4VEJ3Q4,,EXCELLENCE PROFESSIONAL CLEANING INC,USA,600 REDLANDS PL,,BONITA,SAN DIEGO,CA,919024014,S,SMALL BUSINESS,2,1,1
UEI:K5AZHWA79JY3,K5AZHWA79JY3,,JT CONTRACTING LLC,JT CONTRACTING LLC,,8EQG5,K5AZHWA79JY3,,JT CONTRACTING LLC,USA,18704 SLUSHER RD,,NEW HAVEN,ALLEN,IN,467749653,S,SMALL BUSINESS,6,1,1
UEI:HNMWJBXGNWL4,HNMWJBXGNWL4,,MILLS & SCHNOERING ARCHITECTS LLC,MILLS AND SCHNOERING ARCHITECTS LLC,,6EA51,HNMWJBXGNWL4,,MILLS & SCHNOERING ARCHITECTS LLC,USA,200 FORRESTAL RD STE 3A,,PRINCETON,MIDDLESEX,NJ,085406605,S,SMALL BUSINESS,14,1,1
UEI:U8RGX1HDELM7,U8RGX1HDELM7,,"CHUGACH INTELLIGENCE SOLUTIONS, LLC","CHUGACH INTELLIGENCE SOLUTIONS, LLC",,8LF17,U8RGX1HDELM7,,"CHUGACH INTELLIGENCE SOLUTIONS, LLC",USA,3800 CENTERPOINT DR STE 1200,,ANCHORAGE,ANCHORAGE,AK,995035825,S,SMALL BUSINESS,11,1,1
UEI:WXWCC6HQU6T9,WXWCC6HQU6T9,,"VANDERHORST ENTERPRISES, INC","VANDERHORST ENTERPRISES, INC.",,6S4Y5,WXWCC6HQU6T9,,"VANDERHORST ENTERPRISES, INC",USA,1535 CARALEIGH MILLS CT APT 208,,RALEIGH,WAKE,NC,276036456,S,SMALL BUSINESS,5,1,1
UEI:CM3FCRKCMR35,CM3FCRKCMR35,,"M. J. TAKISAKI, INC.",M. J. TAKISAKI INC.,,0FAZ6,CM3FCRKCMR35,,"M. J. TAKISAKI, INC.",USA,1312 S WELLER ST,,SEATTLE,KING,WA,981442051,S,SMALL BUSINESS,10,1,1
UEI:SSHLK4K1QZK8,SSHLK4K1QZK8,,ACCEL DP JOINT VENTURE,ACCEL DP JOINT VENTURE,,9TBY1,SSHLK4K1QZK8,,ACCEL DP JOINT VENTURE,USA,5985 HOME GARDENS DR STE B,,RENO,WASHOE,NV,895026276,S,SMALL BUSINESS,4,1,1
UEI:KM99BK36EFK9,KM99BK36EFK9,,"MURNANE BUILDING CONTRACTORS, INC.","MURNANE BUILDING CONTRACTORS, INC.",,39377,KM99BK36EFK9,,"MURNANE BUILDING CONTRACTORS, INC.",USA,104 SHARRON AVE,,PLATTSBURGH,CLINTON,NY,129013803,O,OTHER THAN SMALL BUSINESS,1,1,1
UEI:ZYKJNWKH37Z6,ZYKJNWKH37Z6,,CLEAR LINCS LLC,CLEAR LINCS LLC,,8BRW3,N2ZHS86ZYJU6,,CLEAR LINCS LLC,USA,101 WHITNEY BAY STE 100,,WINDSOR,WELD,CO,805506156,S,SMALL BUSINESS,19,1,1
UEI:H94HHBGP67D8,H94HHBGP67D8,,XL CONSTRUCTION LLC,XL CONSTRUCTION LLC,,62MP7,EEP3D2L3NWN6,,XL CONSTRUCTION LLC,USA,9101 CHERRY LN STE 206,,LAUREL,PRINCE GEORGE'S,MD,207081151,S,SMALL BUSINESS,3,1,2
UEI:HHBYKBT1RJQ5,HHBYKBT1RJQ5,,"BOISE, CITY OF","BOISE, CITY OF",,1TSV5,HHBYKBT1RJQ5,,"BOISE, CITY OF",USA,150 N CAPITOL BLVD,,BOISE,ADA,ID,837025920,O,OTHER THAN SMALL BUSINESS,6,1,1
UEI:WCTEHUBYYNX7,WCTEHUBYYNX7,,"PARTNERS IN ARCHITECTURE, PLC",PARTNERS IN ARCHITECTURE,,5WXY1,WCTEHUBYYNX7,,"PARTNERS IN ARCHITECTURE, PLC",USA,65 MARKET ST STE 103,,MOUNT CLEMENS,MACOMB,MI,480435651,S,SMALL BUSINESS,4,1,1
UEI:R97BRQABKME1,R97BRQABKME1,,API GROUP LIFE SAFETY USA LLC,API GROUP LIFE SAFETY USA LLC,,9JVF7,R97BRQABKME1,,API GROUP LIFE SAFETY USA LLC,USA,7020 S TUCSON WAY,,CENTENNIAL,ARAPAHOE,CO,801126791,O,OTHER THAN SMALL BUSINESS,4,1,1
UEI:E2GZG7JCNHH3,E2GZG7JCNHH3,,CEMS ENGINEERING INC,"CEMS ENGINEERING, INC.",,0G1X3,E2GZG7JCNHH3,,CEMS ENGINEERING INC,USA,320 MIDLAND PKWY STE C,,SUMMERVILLE,DORCHESTER,SC,294857195,S,SMALL BUSINESS,1,1,1
UEI:ZQWNP62QE2D4,ZQWNP62QE2D4,,"GOODWILL SERVICES, INC.","GOODWILL SERVICES, INC.",,7T935,ZQWNP62QE2D4,,"GOODWILL SERVICES, INC.",USA,1150 GOODWILL DR,,HARRISBURG,DAUPHIN,PA,171012400,O,OTHER THAN SMALL BUSINESS,3,1,1
UEI:HALJH9ABFN75,HALJH9ABFN75,,AVIAR COMMERCIAL SPACE PLANNING AND DESIGN INC,AVIAR COMMERCIAL SPACE PLANNING AND DESIGN INCORPORATED,,441W6,HALJH9ABFN75,,AVIAR COMMERCIAL SPACE PLANNING AND DESIGN INC,USA,"7650 E BROADWAY BLVD, 212",,TUCSON,PIMA,AZ,85710,S,SMALL BUSINESS,25,1,1
UEI:L3TGUNB6AGG7,L3TGUNB6AGG7,,TENFOLD INFORMATION DESIGN SERVICES LLC,TENFOLD INFORMATION DESIGN SERVICES LLC,,6MJX5,L3TGUNB6AGG7,,TENFOLD INFORMATION DESIGN SERVICES LLC,USA,2330 7TH AVE,,OAKLAND,ALAMEDA,CA,946062022,S,SMALL BUSINESS,2,1,1
UEI:KQH1XK493JL5,KQH1XK493JL5,,"ACUREN INSPECTION, INC.","ACUREN INSPECTION, INC.",,0ADB9,KQH1XK493JL5,,"ACUREN INSPECTION, INC.",USA,30 MAIN ST STE 402,,DANBURY,WESTERN CONNECTICUT,CT,068103004,O,OTHER THAN SMALL BUSINESS,1,1,1
UEI:HDK8JJEXBNW3,HDK8JJEXBNW3,,"KODE LABS, INC","KODE LABS, INC",,8NBJ6,HDK8JJEXBNW3,,"KODE LABS, INC",USA,1420 WASHINGTON BLVD STE 301,,DETROIT,WAYNE,MI,482261750,S,SMALL BUSINESS,4,1,1
UEI:M125ET2M59Z3,M125ET2M59Z3,,CREATIVE BUILDS CORPORATION,CREATIVE BUILDS CORPORATION,,6R9H4,M125ET2M59Z3,,CREATIVE BUILDS CORPORATION,USA,925 B ST,STE 601,SAN DIEGO,SAN DIEGO,CA,921014603,S,SMALL BUSINESS,9,1,1
UEI:LFNJDAHNFL21,LFNJDAHNFL21,,COMMERCIAL FACILITIES MANAGEMENT INC,COMMERCIAL FACILITIES MANAGEMENT INC,,3K0P7,LFNJDAHNFL21,,COMMERCIAL FACILITIES MANAGEMENT INC,USA,1785 GOLDEN FIELD DR,,GREENWOOD,JOHNSON,IN,461436232,S,SMALL BUSINESS,23,1,1
UEI:PL75QWC6T4K9,PL75QWC6T4K9,,CONCEPT CREATIVE SOLUTIONS INC,CONCEPT CREATIVE SOLUTIONS INC,,9R0W2,PL75QWC6T4K9,,CONCEPT CREATIVE SOLUTIONS INC,USA,1210 E BEECHWOOD DR NW,,ATLANTA,FULTON,GA,303272708,S,SMALL BUSINESS,2,1,1
UEI:ZMNPZJK8YVN3,ZMNPZJK8YVN3,,MEDIA PLUMBING & HEATING INC,"MEDIA PLUMBING & HEATING, INC.",,3JRT1,ZMNPZJK8YVN3,,MEDIA PLUMBING & HEATING INC,USA,12 CREEK PKWY STE 300,,BOOTHWYN,DELAWARE,PA,190613159,S,SMALL BUSINESS,11,1,2
UEI:C57DSVDVCMS7,C57DSVDVCMS7,,"CHUGACH INTELLIGENCE SOLUTIONS, LLC","CHUGACH INTELLIGENCE SOLUTIONS, LLC",,9JVH9,C57DSVDVCMS7,,"CHUGACH INTELLIGENCE SOLUTIONS, LLC",USA,901 ELKRIDGE LANDING RD STE 200,,LINTHICUM HEIGHTS,ANNE ARUNDEL,MD,210902913,S,SMALL BUSINESS,4,1,1
UEI:XX9AA7FCXDB3,XX9AA7FCXDB3,,HNT LLC,HNT LLC,,9XJN7,XX9AA7FCXDB3,,HNT LLC,USA,9 SHALLOWBROOK LN,,MANCHESTER,CAPITOL,CT,060407002,S,SMALL BUSINESS,1,1,1
UEI:J88JRL4JNN84,J88JRL4JNN84,,"VEOLIA SUSTAINABLE BUILDINGS USA WEST, INC.","ENOVITY, INC.",,3JAG2,P7THM4E13J37,,SUEZ,USA,100 MONTGOMERY ST STE 600,,SAN FRANCISCO,SAN FRANCISCO,CA,941044340,O,OTHER THAN SMALL BUSINESS,6,1,1
UEI:Q55DDSTKPLZ3,Q55DDSTKPLZ3,,"AIR TECHNOLOGIES, INC","AIR TECHNOLOGIES, INC",,6V0V8,Q55DDSTKPLZ3,,"AIR TECHNOLOGIES, INC",USA,125 LIBERTY ST STE 302,,DANVERS,ESSEX,MA,019233325,S,SMALL BUSINESS,1,1,1
UEI:CADSMUE9J2M4,CADSMUE9J2M4,,AMERITECH CONTRACTING LLC,AMERITECH CONTRACTING LLC,,8HBD7,FX31HE15YGU7,,AMERITECH CONTRACTING LLC,USA,151 BROAD ST,,MIDDLETOWN,LOWER CONNECTICUT RIVER VALLEY,CT,064573327,S,SMALL BUSINESS,3,1,1
UEI:TM45C67KD3T5,TM45C67KD3T5,,"LIFEBRIDGE HEALTH, INC.","LIFEBRIDGE HEALTH, INC.",,3JTD5,C2DLB45CN5D3,,"LIFEBRIDGE HEALTH, INC.",USA,5607 METRO DR,,BALTIMORE,BALTIMORE (CITY),MD,212153208,O,OTHER THAN SMALL BUSINESS,3,1,1
UEI:EELCNMZG4SQ9,EELCNMZG4SQ9,,"REXEL USA, INC","REXEL USA, INC.",,1F0X7,EELCNMZG4SQ9,,"REXEL USA, INC",USA,1200 HAMPTON PARK BLVD # 101,,CAPITOL HEIGHTS,PRINCE GEORGE'S,MD,207434946,O,OTHER THAN SMALL BUSINESS,1,1,1
UEI:XVPREJLB2MY6,XVPREJLB2MY6,,"CONSTELLATION ENERGY SOLUTIONS, LLC","CONSTELLATION ENERGY SOLUTIONS, LLC",,8EPG0,T3VXNBN5U2F7,,EXELON CORPORATION,USA,1310 POINT ST FL 8,,BALTIMORE,BALTIMORE (CITY),MD,212313380,O,OTHER THAN SMALL BUSINESS,8,1,2
UEI:MM6CKLE6NK34,MM6CKLE6NK34,,"MCGOUGH CONSTRUCTION CO., LLC","MCGOUGH CONSTRUCTION CO., LLC",,5FK76,MM6CKLE6NK34,,"MCGOUGH CONSTRUCTION CO., LLC",USA,2737 FAIRVIEW AVE N,,SAINT PAUL,RAMSEY,MN,551131307,O,OTHER THAN SMALL BUSINESS,6,1,1
UEI:FYZNNMRKL7Z2,FYZNNMRKL7Z2,,ARCHITECTURAL DESIGN WEST PC,ARCHITECTURAL DESIGN WEST PC,,0HSR1,FYZNNMRKL7Z2,,ARCHITECTURAL DESIGN WEST PC,USA,795 N 400 W,,SALT LAKE CITY,SALT LAKE,UT,841031452,S,SMALL BUSINESS,10,1,1
UEI:PKS5C56NH1J1,PKS5C56NH1J1,,"TAHER, INC.","TAHER, INC.",,38EC2,PKS5C56NH1J1,,"TAHER, INC.",USA,5570 SMETANA DR,,MINNETONKA,HENNEPIN,MN,553439022,O,OTHER THAN SMALL BUSINESS,8,1,1
UEI:MLG6LFDNDE47,MLG6LFDNDE47,,SOUCY ELECTRIC INC,SOUCY ELECTRIC INC,,5WWU8,MLG6LFDNDE47,,SOUCY ELECTRIC INC,USA,720 EAST INDUSTRIAL PARK DR UNIT 11,,MANCHESTER,HILLSBOROUGH,NH,031095626,S,SMALL BUSINESS,2,1,1
UEI:ULANMM6MKNB6,ULANMM6MKNB6,,POTOMAC MANAGEMENT GROUP,POTOMAC MANAGEMENT GROUP,,4MV63,ULANMM6MKNB6,,POTOMAC MANAGEMENT GROUP,USA,5801 WESTCHESTER ST,,ALEXANDRIA,FAIRFAX,VA,223101149,S,SMALL BUSINESS,2,1,1
UEI:GHCMCZUJKG14,GHCMCZUJKG14,,"STONE MATTHEIS XENOPOULOS & BREW, PC","STONE MATTHEIS XENOPOULOS & BREW, PC",,7S4W4,GHCMCZUJKG14,,"STONE MATTHEIS XENOPOULOS & BREW, PC",USA,1025 THOMAS JEFFERSON ST NW STE E-3400,,WASHINGTON,DISTRICT OF COLUMBIA,DC,200075201,S,SMALL BUSINESS,3,1,2
UEI:EELAGMDQAHM3,EELAGMDQAHM3,,"F.L. PINTO COMPANIES, LLC","F.L. PINTO COMPANIES, LLC",PWC BUILDERS,6WMT1,EELAGMDQAHM3,,"F.L. PINTO COMPANIES, LLC",USA,8201 GREENSBORO DR STE 445,,MC LEAN,FAIRFAX,VA,221023810,S,SMALL BUSINESS,3,1,1
UEI:PMKYJ3LJN5F6,PMKYJ3LJN5F6,,"MANNIK & SMITH GROUP, INC.","MANNIK & SMITH GROUP, INC.",,1B2E8,PMKYJ3LJN5F6,,"MANNIK & SMITH GROUP, INC.",USA,1800 INDIAN WOOD CIR,,MAUMEE,LUCAS,OH,435374037,O,OTHER THAN SMALL BUSINESS,4,1,1
UEI:EKN7LHMFUBK3,EKN7LHMFUBK3,,ARMS CONTRACTING LLC,ARMS CONTRACTING LLC,,7WYY0,EKN7LHMFUBK3,,ARMS CONTRACTING LLC,USA,800 ANNE ARUNDEL AVE,,LA PLATA,CHARLES,MD,206469201,S,SMALL BUSINESS,6,1,1
UEI:DNNJHWPNDL89,DNNJHWPNDL89,,"TRIVERS ASSOCIATES, INC.","TRIVERS ASSOCIATES, INC",,09FA1,DNNJHWPNDL89,,"TRIVERS ASSOCIATES, INC.",USA,100 N BROADWAY STE 1800,,SAINT LOUIS,ST. LOUIS (CITY),MO,631022709,S,SMALL BUSINESS,4,1,1
UEI:C42CD9VJHGN6,C42CD9VJHGN6,,ALPHA CONSTRUCTION AND ENGINEERING CORPORATION,ALPHA CONSTRUCTION AND ENGINEERING CORPORATION,ALPHA CORPORATION,0FC91,C42CD9VJHGN6,,ALPHA CONSTRUCTION AND ENGINEERING CORPORATION,USA,21000 ATLANTIC BLVD STE 400,,STERLING,LOUDOUN,VA,201666690,S,SMALL BUSINESS,3,1,1
UEI:NME7GCMWT297,NME7GCMWT297,,"MICHAEL STAPLETON ASSOCIATES, LTD.","MICHAEL STAPLETON ASSOCIATES, LTD.",,3FJS3,NME7GCMWT297,,"MICHAEL STAPLETON ASSOCIATES, LTD.",USA,9 MURRAY ST,2ND FLOOR,NEW YORK,NEW YORK,NY,100072258,O,OTHER THAN SMALL BUSINESS,6,1,1
UEI:NGH3L7854YD8,NGH3L7854YD8,,CALHOUN COUNTY COMMUNITY MENTAL HEALTH AUTHORITY,CALHOUN COUNTY COMMUNITY MENTAL HEALTH AUTHORITY,,1HQQ5,NGH3L7854YD8,,CALHOUN COUNTY COMMUNITY MENTAL HEALTH AUTHORITY,USA,175 COLLEGE ST,,BATTLE CREEK,CALHOUN,MI,490373432,O,OTHER THAN SMALL BUSINESS,3,1,1
UEI:LA18K2ZPGRT3,LA18K2ZPGRT3,,BERGLUND CONSTRUCTION CO,BERGLUND CONSTRUCTION CO,,1EJT6,LA18K2ZPGRT3,,BERGLUND CONSTRUCTION CO,USA,8410 S SOUTH CHICAGO AVE,,CHICAGO,COOK,IL,606171992,O,OTHER THAN SMALL BUSINESS,9,1,1
UEI:RN4PRPHNZK64,RN4PRPHNZK64,,KMEA,KMEA,,3CQ73,K4KGTNVQ7FV8,,KMEA,USA,3675 RUFFIN RD STE 230,,SAN DIEGO,SAN DIEGO,CA,921231835,O,OTHER THAN SMALL BUSINESS,4,1,1
UEI:UHRQEG2ELMM1,UHRQEG2ELMM1,,"RTG BUILDING SERVICES, INC.","RTG BUILDING SERVICES, INC.",,897Q2,UHRQEG2ELMM1,,"RTG BUILDING SERVICES, INC.",USA,4848 S 97TH ST,,OMAHA,DOUGLAS,NE,681272002,S,SMALL BUSINESS,3,1,2
UEI:M6RBM6CG2B89,M6RBM6CG2B89,,"ELATE MOVING, LLC","ELATE MOVING, LLC",,674P3,QU24NPB7PGH7,,ELATE MOVING  LLC,USA,193 6TH ST,,BROOKLYN,KINGS,NY,112153104,S,SMALL BUSINESS,12,1,1
UEI:TAARYHLTM6R9,TAARYHLTM6R9,,"US&S - PEGASUS JV, LLC","US&S - PEGASUS JV, LLC",,9CTN6,TAARYHLTM6R9,,"US&S - PEGASUS JV, LLC",USA,"1200 WOODRUFF RD., SUITE C-6",,GREENVILLE,GREENVILLE,SC,296075731,S,SMALL BUSINESS,5,1,1
UEI:KLC4KC1A6XH3,KLC4KC1A6XH3,,ROMEM AQUA SYSTEMS CO INC,ROMEM AQUA SYSTEMS CO INC,,0PS72,KLC4KC1A6XH3,,ROMEM AQUA SYSTEMS CO INC,USA,1635 WOODSIDE DR,,WOODBRIDGE,PRINCE WILLIAM,VA,221913045,S,SMALL BUSINESS,4,1,1
UEI:S8DVLUWG7KQ5,S8DVLUWG7KQ5,,"SCHNEIDER ELECTRIC USA, INC.","SCHNEIDER ELECTRIC USA, INC.",,56365,T2PGFX9RZJH9,,"QUANTRONIX, INC.",USA,1 BOSTON PL STE 2700,,BOSTON,SUFFOLK,MA,021084411,O,OTHER THAN SMALL BUSINESS,5,1,1
UEI:P4XNSMKPNGM5,P4XNSMKPNGM5,,PRICE MODERN LLC,PRICE MODERN LLC,,1EBD4,P4XNSMKPNGM5,,PRICE MODERN LLC,USA,2604 SISSON ST,,BALTIMORE,BALTIMORE (CITY),MD,212113189,S,SMALL BUSINESS,1,1,1
UEI:NPLJBZW52NF3,NPLJBZW52NF3,,"DE LA FUENTE CONSTRUCTION, INC.","DE LA FUENTE CONSTRUCTION, INC.",,538D0,SXZ3YXY466Q8,,"DE LA FUENTE CONSTRUCTION, INC.",USA,3025 BEYER BLVD,E101,SAN DIEGO,SAN DIEGO,CA,921543432,S,SMALL BUSINESS,7,1,1
UEI:VXTLJV2TLCJ3,VXTLJV2TLCJ3,,"ASIAN REHABILITATION SERVICE, INCORPORATED","ASIAN REHABILITATION SERVICE, INC.",,09XZ1,C36NQ99CKVM8,,ASIAN REHABILITATION SERVICE  INCORPORATED,USA,7009 WASHINGTON AVENUE,,WHITTIER,LOS ANGELES,CA,906021416,O,OTHER THAN SMALL BUSINESS,2,1,1
UEI:Q2DFEX815KE9,Q2DFEX815KE9,,MADISON SERVICE CORP,MADISON SERVICE CORP,,5EVP2,Q2DFEX815KE9,,MADISON SERVICE CORP,USA,2606 212TH ST,,FLUSHING,QUEENS,NY,113602527,S,SMALL BUSINESS,2,1,1
UEI:U35BED4JMLV1,U35BED4JMLV1,,"HARRIS DREAM CLEAN, LLC","HARRIS DREAM CLEAN, LLC",,8Q9J2,U35BED4JMLV1,,"HARRIS DREAM CLEAN, LLC",USA,10209 E LINCOLN ST,,WICHITA,SEDGWICK,KS,672073951,S,SMALL BUSINESS,1,1,1
UEI:JP9CGDLLN529,JP9CGDLLN529,,HUANG'S INC.,HUANG'S INC.,,396C5,JP9CGDLLN529,,HUANG'S INC.,USA,5601N GENERAL WASHINGTON DR,,ALEXANDRIA,FAIRFAX,VA,223122403,S,SMALL BUSINESS,13,1,1
UEI:JBNZZ87KNTZ8,JBNZZ87KNTZ8,,"ACCEL CONSTRUCTION SERVICES GROUP, LLC","ACCEL CONSTRUCTION SERVICES GROUP, LLC",,665F3,FVBQLN57Y9C5,,"ACCEL CONSTRUCTION SERVICES GROUP, LLC",USA,2211 N ELSTON AVE,STE 302,CHICAGO,COOK,IL,606142900,S,SMALL BUSINESS,17,1,3
UEI:QWYKL67VP8Y9,QWYKL67VP8Y9,,"PIERLESS VENTURES-DVORAK JV, LLC","PIERLESS VENTURES-DVORAK JV, LLC",,8DF36,QWYKL67VP8Y9,,"PIERLESS VENTURES-DVORAK JV, LLC",USA,21 MANTLE CT,,THURMONT,FREDERICK,MD,217882229,S,SMALL BUSINESS,23,1,1
UEI:K9HJHLAKXE96,K9HJHLAKXE96,,JOHNSON CONTROLS FIRE PROTECTION LP,JOHNSON CONTROLS FIRE PROTECTION LP,,1WSK7,SK1EKRJUEKA7,,JOHNSON CONTROLS  INC,USA,6600 CONGRESS AVE,,BOCA RATON,PALM BEACH,FL,334871213,O,OTHER THAN SMALL BUSINESS,3,1,1
UEI:Y2YGTM8UJ6T3,Y2YGTM8UJ6T3,,ABAIR INC,ABAIR INC,,7JM47,Y2YGTM8UJ6T3,,ABAIR INC,USA,505 DEVONSHIRE DR,,OXNARD,VENTURA,CA,930304209,S,SMALL BUSINESS,6,1,1
UEI:DXCYR1JGELG1,DXCYR1JGELG1,,"GRIFFITH CONTRACTING, LLC","GRIFFITH CONTRACTING, LLC",,465S1,DXCYR1JGELG1,,"GRIFFITH CONTRACTING, LLC",USA,29400 E 68TH ST,,BROKEN ARROW,WAGONER,OK,740145404,S,SMALL BUSINESS,4,1,1
UEI:DFADX5HTRL54,DFADX5HTRL54,,"S.S. PAPADOPULOS & ASSOCIATES, INC.","S.S. PAPADOPULOS & ASSOCIATES, INC.",,036E3,DFADX5HTRL54,,"S.S. PAPADOPULOS & ASSOCIATES, INC.",USA,1801 ROCKVILLE PIKE,STE 220,ROCKVILLE,MONTGOMERY,MD,208521649,S,SMALL BUSINESS,6,1,1
UEI:G12FGVBGCKL3,G12FGVBGCKL3,,TECTA AMERICA CORP,TECTA AMERICA CORP,,328D1,M2B4T1FV5AK8,,"PYE-BARKER FIRE & SAFETY, LLC",USA,5215 OLD ORCHARD RD STE 880,,SKOKIE,COOK,IL,600771094,O,OTHER THAN SMALL BUSINESS,9,1,1
UEI:G3R4JAQJ6VV9,G3R4JAQJ6VV9,,"KIDSTUFF PLAYSYSTEMS, INC.","KIDSTUFF PLAYSYSTEMS, INC.",,0E5W1,G3R4JAQJ6VV9,,"KIDSTUFF PLAYSYSTEMS, INC.",USA,5400 MILLER AVE,,GARY,LAKE,IN,46403,S,SMALL BUSINESS,3,1,1
UEI:UWRPJHBK19L4,UWRPJHBK19L4,,"NUENERGEN, LLC","NUENERGEN, LLC",,5V4D2,UWRPJHBK19L4,,"NUENERGEN, LLC",USA,10 BANK ST STE 820,,WHITE PLAINS,WESTCHESTER,NY,106061947,S,SMALL BUSINESS,3,1,1
UEI:M2HDJB9M1JE6,M2HDJB9M1JE6,,MISSISSIPPI GOODWORKS INC,MISSISSIPPI GOODWORKS INC,,1TL44,M2HDJB9M1JE6,,MISSISSIPPI GOODWORKS INC,USA,2407 31ST ST,,GULFPORT,HARRISON,MS,395016524,O,OTHER THAN SMALL BUSINESS,1,1,1
UEI:HPHVSDPH1K93,HPHVSDPH1K93,,"CHEROENHAKA NOTTOWAY ENTERPRISES, LLC","CHEROENHAKA NOTTOWAY ENTERPRISES, LLC",,8BX80,HPHVSDPH1K93,,"CHEROENHAKA NOTTOWAY ENTERPRISES, LLC",USA,27345 AQUIA PATH DR,,COURTLAND,SOUTHAMPTON,VA,238372195,S,SMALL BUSINESS,16,1,1
UEI:UC83SVFCWYU6,UC83SVFCWYU6,,"WILLMENG CONSTRUCTION, INC.","WILLMENG CONSTRUCTION, INC.",,5HPB6,UCGGYQYTCXP3,,WILLMENG CONSTRUCTION  INC.,USA,1702 E HIGHLAND AVE,STE 450,PHOENIX,MARICOPA,AZ,850164664,O,OTHER THAN SMALL BUSINESS,5,1,1
UEI:CLMDT32GT7F7,CLMDT32GT7F7,,DCR SERVICES & CONSTRUCTION INC,"DCR SERVICES & CONSTRUCTION, INC.",,6AFP7,CLMDT32GT7F7,,DCR SERVICES & CONSTRUCTION INC,USA,828 S DIX ST,,DETROIT,WAYNE,MI,48217,S,SMALL BUSINESS,8,1,2
UEI:CMKCRHPUQRS9,CMKCRHPUQRS9,,BRUCE KREOFSKY & SONS INC,BRUCE KREOFSKY & SONS INC,,5E0X3,CMKCRHPUQRS9,,BRUCE KREOFSKY & SONS INC,USA,865 ENTERPRISE DR SW,,PLAINVIEW,WABASHA,MN,559641175,S,SMALL BUSINESS,1,1,1
UEI:EMJLMMN441E5,EMJLMMN441E5,,ATLANTIC SOUTH LLC,ATLANTIC SOUTH LLC,,3TNP4,EMJLMMN441E5,,ATLANTIC SOUTH LLC,USA,1939 REMOUNT RD,,NORTH CHARLESTON,CHARLESTON,SC,294063266,S,SMALL BUSINESS,4,1,1
UEI:UZMNKG2APNV2,UZMNKG2APNV2,,"MILLER-REMICK, LLC",MILLER-REMICK LLC,,5AEP4,UZMNKG2APNV2,,"MILLER-REMICK, LLC",USA,1010 KING HWY S BLDG 2 FL 2,,CHERRY HILL,CAMDEN,NJ,080342524,S,SMALL BUSINESS,9,1,1
UEI:SNJKMKKA9LA1,SNJKMKKA9LA1,,"JOHN C. GRIMBERG CO., INC.","JOHN C. GRIMBERG CO., INC.",,0DAH1,SNJKMKKA9LA1,,"JOHN C. GRIMBERG CO., INC.",USA,3200 TOWER OAKS BLVD STE 300,,ROCKVILLE,MONTGOMERY,MD,208524216,O,OTHER THAN SMALL BUSINESS,8,1,1
UEI:V55CV3XUCRE3,V55CV3XUCRE3,,"CONSTRUCTION MANAGEMENT ASSOCIATION OF AMERICA, INC.","CONSTRUCTION MANAGEMENT ASSOCIATION OF AMERICA, INC.",,3FKZ0,V55CV3XUCRE3,,"CONSTRUCTION MANAGEMENT ASSOCIATION OF AMERICA, INC.",USA,2222 ABBOTSFORD DR,,VIENNA,FAIRFAX,VA,221813219,O,OTHER THAN SMALL BUSINESS,2,1,1
UEI:XBLGJCBFM4X7,XBLGJCBFM4X7,,MIRACORP INC,"MIRACORP, INC.",,4TMK3,WS4UNK6J91B9,,MIRACORP INC,USA,"8413 E. BASELINE RD, STE 109",,MESA,MARICOPA,AZ,852094377,S,SMALL BUSINESS,9,1,2
UEI:YE1WP3DS5E37,YE1WP3DS5E37,,"BELLSOUTH TELECOMMUNICATIONS, LLC","BELLSOUTH TELECOMMUNICATIONS, LLC",,0N0N7,NT9TC1ZVV5N9,,AT&T INC.,USA,2180 LAKE BLVD,,ATLANTA,DEKALB,GA,303196004,O,OTHER THAN SMALL BUSINESS,3,1,1
UEI:NP5JS1SDUNB1,NP5JS1SDUNB1,,BARTKOWSKI LIFE SAFETY CORP,BARTKOWSKI LIFE SAFETY CORP,,67H16,GW4PD77VEYK3,,BARTKOWSKI LIFE SAFETY,USA,140 W 168TH ST,,SOUTH HOLLAND,COOK,IL,604732839,S,SMALL BUSINESS,6,1,1
UEI:Q4BWYYMU1J86,Q4BWYYMU1J86,,"VERDEK, LLC","VERDEK, LLC",,6S9R8,Q4BWYYMU1J86,,"VERDEK, LLC",USA,123 ROLLING MEADOW RD,,MADISON,SOUTH CENTRAL CONNECTICUT,CT,064432309,S,SMALL BUSINESS,6,1,1
UEI:H52ZY2J38JN6,H52ZY2J38JN6,,OSMIUM DEVELOPMENT GROUP LLC,OSMIUM DEVELOPMENT GROUP LLC,,7ZZ45,H52ZY2J38JN6,,OSMIUM DEVELOPMENT GROUP LLC,USA,409 BURNWOOD CT,,COLUMBIA,RICHLAND,SC,292039040,S,SMALL BUSINESS,3,1,1
